SNo,Name,ItemId,ItemName,Quantity,Rate,Total,CostCenterId,Date
1616,Restaurant1,5,Mineral Water,3,80,240,2,2019-05-14
1617,Restaurant1,6,Mineral Water (P),36,60,2160,2,2019-05-14
1618,Restaurant1,7,Mustange Aloo,4,215,860,1,2019-05-14
1619,Restaurant1,8,NCell Combo,1952,120,234240,3,2019-05-14
1620,Restaurant1,9,Soft Drinks-Coke-250ml,3,125,375,2,2019-05-14
1621,Restaurant1,2,Cafe Latte,2,150,300,3,2019-05-15
1622,Restaurant1,4,French Fries,1,215,215,1,2019-05-15
1623,Restaurant1,5,Mineral Water,2,80,160,2,2019-05-15
1624,Restaurant1,9,Soft Drinks-Coke-250ml,1,125,125,2,2019-05-15
1625,Restaurant1,3,Chicken Mo:Mo,3,300,900,1,2019-05-16
1626,Restaurant1,6,Mineral Water (P),6,60,360,2,2019-05-16
1627,Restaurant1,7,Mustange Aloo,1,215,215,1,2019-05-16
1628,Restaurant1,10,Tuborg,5,525,2625,2,2019-05-16
1629,Restaurant1,2,Cafe Latte,2,150,300,3,2019-05-17
1630,Restaurant1,3,Chicken Mo:Mo,7,300,2100,1,2019-05-17
1631,Restaurant1,4,French Fries,6,215,1290,1,2019-05-17
1632,Restaurant1,5,Mineral Water,5,80,400,2,2019-05-17
1633,Restaurant1,7,Mustange Aloo,4,215,860,1,2019-05-17
1634,Restaurant1,9,Soft Drinks-Coke-250ml,3,125,375,2,2019-05-17
1635,Restaurant1,3,Chicken Mo:Mo,1,300,300,1,2019-05-19
1636,Restaurant1,5,Mineral Water,3,80,240,2,2019-05-19
1637,Restaurant1,7,Mustange Aloo,1,215,215,1,2019-05-19
1638,Restaurant1,9,Soft Drinks-Coke-250ml,3,125,375,2,2019-05-19
1639,Restaurant1,10,Tuborg,1,525,525,2,2019-05-19
1640,Restaurant1,1,Blue Curacao (P.BI),120,2,240,2,2019-05-20
1641,Restaurant1,5,Mineral Water,2,80,160,2,2019-05-20
1642,Restaurant1,7,Mustange Aloo,2,215,430,1,2019-05-20
1643,Restaurant1,9,Soft Drinks-Coke-250ml,4,125,500,2,2019-05-20
1644,Restaurant1,10,Tuborg,1,525,525,2,2019-05-20
1645,Restaurant1,2,Cafe Latte,3,150,450,3,2019-05-21
1646,Restaurant1,3,Chicken Mo:Mo,3,300,900,1,2019-05-21
1647,Restaurant1,4,French Fries,5,215,1075,1,2019-05-21
1648,Restaurant1,5,Mineral Water,9,80,720,2,2019-05-21
1649,Restaurant1,7,Mustange Aloo,2,215,430,1,2019-05-21
1650,Restaurant1,9,Soft Drinks-Coke-250ml,9,125,1125,2,2019-05-21
1651,Restaurant1,2,Cafe Latte,2,150,300,3,2019-05-22
1652,Restaurant1,3,Chicken Mo:Mo,11,300,3300,1,2019-05-22
1653,Restaurant1,4,French Fries,3,215,645,1,2019-05-22
1654,Restaurant1,5,Mineral Water,9,80,720,2,2019-05-22
1655,Restaurant1,7,Mustange Aloo,3,215,645,1,2019-05-22
1656,Restaurant1,9,Soft Drinks-Coke-250ml,5,125,625,2,2019-05-22
1657,Restaurant1,2,Cafe Latte,2,150,300,3,2019-05-23
1658,Restaurant1,3,Chicken Mo:Mo,2,300,600,1,2019-05-23
1659,Restaurant1,4,French Fries,1,215,215,1,2019-05-23
1660,Restaurant1,5,Mineral Water,3,80,240,2,2019-05-23
1661,Restaurant1,6,Mineral Water (P),9,60,540,2,2019-05-23
1662,Restaurant1,9,Soft Drinks-Coke-250ml,1,125,125,2,2019-05-23
1663,Restaurant1,3,Chicken Mo:Mo,7,300,2100,1,2019-05-24
1664,Restaurant1,4,French Fries,5,215,1075,1,2019-05-24
1665,Restaurant1,5,Mineral Water,6,80,480,2,2019-05-24
1666,Restaurant1,7,Mustange Aloo,1,215,215,1,2019-05-24
1667,Restaurant1,9,Soft Drinks-Coke-250ml,2,125,250,2,2019-05-24
1668,Restaurant1,3,Chicken Mo:Mo,9,300,2700,1,2019-05-25
1669,Restaurant1,4,French Fries,8,215,1720,1,2019-05-25
1670,Restaurant1,5,Mineral Water,16,80,1280,2,2019-05-25
1671,Restaurant1,7,Mustange Aloo,4,215,860,1,2019-05-25
1672,Restaurant1,9,Soft Drinks-Coke-250ml,7,125,875,2,2019-05-25
1673,Restaurant1,10,Tuborg,5,525,2625,2,2019-05-25
1674,Restaurant1,3,Chicken Mo:Mo,7,300,2100,1,2019-05-26
1675,Restaurant1,4,French Fries,2,215,430,1,2019-05-26
1676,Restaurant1,5,Mineral Water,3,80,240,2,2019-05-26
1677,Restaurant1,7,Mustange Aloo,3,215,645,1,2019-05-26
1678,Restaurant1,9,Soft Drinks-Coke-250ml,3,125,375,2,2019-05-26
1679,Restaurant1,10,Tuborg,3,525,1575,2,2019-05-26
1680,Restaurant1,3,Chicken Mo:Mo,3,300,900,1,2019-05-27
1681,Restaurant1,4,French Fries,6,215,1290,1,2019-05-27
1682,Restaurant1,5,Mineral Water,1,80,80,2,2019-05-27
1683,Restaurant1,7,Mustange Aloo,1,215,215,1,2019-05-27
1684,Restaurant1,9,Soft Drinks-Coke-250ml,1,125,125,2,2019-05-27
1685,Restaurant1,3,Chicken Mo:Mo,3,300,900,1,2019-05-28
1686,Restaurant1,4,French Fries,5,215,1075,1,2019-05-28
1687,Restaurant1,5,Mineral Water,5,80,400,2,2019-05-28
1688,Restaurant1,7,Mustange Aloo,2,215,430,1,2019-05-28
1689,Restaurant1,9,Soft Drinks-Coke-250ml,2,125,250,2,2019-05-28
1690,Restaurant1,3,Chicken Mo:Mo,5,300,1500,1,2019-05-29
1691,Restaurant1,4,French Fries,8,215,1720,1,2019-05-29
1692,Restaurant1,5,Mineral Water,7,80,560,2,2019-05-29
1693,Restaurant1,7,Mustange Aloo,5,215,1075,1,2019-05-29
1694,Restaurant1,8,NCell Combo,1350,120,162000,3,2019-05-29
1695,Restaurant1,9,Soft Drinks-Coke-250ml,1,125,125,2,2019-05-29
1696,Restaurant1,3,Chicken Mo:Mo,3,300,900,1,2019-05-30
1697,Restaurant1,4,French Fries,4,215,860,1,2019-05-30
1698,Restaurant1,5,Mineral Water,9,80,720,2,2019-05-30
1699,Restaurant1,6,Mineral Water (P),5,60,300,2,2019-05-30
1700,Restaurant1,3,Chicken Mo:Mo,8,300,2400,1,2019-05-31
1701,Restaurant1,4,French Fries,3,215,645,1,2019-05-31
1702,Restaurant1,5,Mineral Water,8,80,640,2,2019-05-31
1703,Restaurant1,7,Mustange Aloo,2,215,430,1,2019-05-31
1704,Restaurant1,9,Soft Drinks-Coke-250ml,7,125,875,2,2019-05-31
1705,Restaurant1,2,Cafe Latte,1,150,150,3,2019-06-01
1706,Restaurant1,3,Chicken Mo:Mo,14,300,4200,1,2019-06-01
1707,Restaurant1,4,French Fries,10,215,2150,1,2019-06-01
1708,Restaurant1,5,Mineral Water,16,80,1280,2,2019-06-01
1709,Restaurant1,7,Mustange Aloo,1,215,215,1,2019-06-01
1710,Restaurant1,9,Soft Drinks-Coke-250ml,10,125,1250,2,2019-06-01
1711,Restaurant1,10,Tuborg,5,525,2625,2,2019-06-01
1712,Restaurant1,2,Cafe Latte,1,150,150,3,2019-06-02
1713,Restaurant1,3,Chicken Mo:Mo,6,300,1800,1,2019-06-02
1714,Restaurant1,4,French Fries,2,215,430,1,2019-06-02
1715,Restaurant1,5,Mineral Water,3,80,240,2,2019-06-02
1716,Restaurant1,7,Mustange Aloo,3,215,645,1,2019-06-02
1717,Restaurant1,9,Soft Drinks-Coke-250ml,2,125,250,2,2019-06-02
1718,Restaurant1,10,Tuborg,3,525,1575,2,2019-06-02
1719,Restaurant1,2,Cafe Latte,1,150,150,3,2019-06-03
1720,Restaurant1,3,Chicken Mo:Mo,3,300,900,1,2019-06-03
1721,Restaurant1,4,French Fries,4,215,860,1,2019-06-03
1722,Restaurant1,5,Mineral Water,3,80,240,2,2019-06-03
1723,Restaurant1,7,Mustange Aloo,1,215,215,1,2019-06-03
1724,Restaurant1,9,Soft Drinks-Coke-250ml,1,125,125,2,2019-06-03
1725,Restaurant1,2,Cafe Latte,1,150,150,3,2019-06-04
1726,Restaurant1,4,French Fries,3,215,645,1,2019-06-04
1727,Restaurant1,5,Mineral Water,3,80,240,2,2019-06-04
1728,Restaurant1,9,Soft Drinks-Coke-250ml,2,125,250,2,2019-06-04
1729,Restaurant1,10,Tuborg,1,525,525,2,2019-06-04
1730,Restaurant1,2,Cafe Latte,3,150,450,3,2019-06-05
1731,Restaurant1,3,Chicken Mo:Mo,10,300,3000,1,2019-06-05
1732,Restaurant1,4,French Fries,6,215,1290,1,2019-06-05
1733,Restaurant1,5,Mineral Water,10,80,800,2,2019-06-05
1734,Restaurant1,9,Soft Drinks-Coke-250ml,5,125,625,2,2019-06-05
1735,Restaurant1,2,Cafe Latte,1,150,150,3,2019-06-06
1736,Restaurant1,3,Chicken Mo:Mo,7,300,2100,1,2019-06-06
1737,Restaurant1,4,French Fries,5,215,1075,1,2019-06-06
1738,Restaurant1,5,Mineral Water,6,80,480,2,2019-06-06
1739,Restaurant1,6,Mineral Water (P),18,60,1080,2,2019-06-06
1740,Restaurant1,7,Mustange Aloo,4,215,860,1,2019-06-06
1741,Restaurant1,9,Soft Drinks-Coke-250ml,7,125,875,2,2019-06-06
1742,Restaurant1,10,Tuborg,2,525,1050,2,2019-06-06
1743,Restaurant1,3,Chicken Mo:Mo,3,300,900,1,2019-06-07
1744,Restaurant1,4,French Fries,2,215,430,1,2019-06-07
1745,Restaurant1,5,Mineral Water,9,80,720,2,2019-06-07
1746,Restaurant1,7,Mustange Aloo,2,215,430,1,2019-06-07
1747,Restaurant1,9,Soft Drinks-Coke-250ml,5,125,625,2,2019-06-07
1748,Restaurant1,2,Cafe Latte,1,150,150,3,2019-06-08
1749,Restaurant1,3,Chicken Mo:Mo,4,300,1200,1,2019-06-08
1750,Restaurant1,4,French Fries,5,215,1075,1,2019-06-08
1751,Restaurant1,5,Mineral Water,3,80,240,2,2019-06-08
1752,Restaurant1,9,Soft Drinks-Coke-250ml,3,125,375,2,2019-06-08
1753,Restaurant1,3,Chicken Mo:Mo,15,300,4500,1,2019-06-09
1754,Restaurant1,4,French Fries,5,215,1075,1,2019-06-09
1755,Restaurant1,5,Mineral Water,16,80,1280,2,2019-06-09
1756,Restaurant1,7,Mustange Aloo,3,215,645,1,2019-06-09
1757,Restaurant1,9,Soft Drinks-Coke-250ml,9,125,1125,2,2019-06-09
1758,Restaurant1,10,Tuborg,21,525,11025,2,2019-06-09
1759,Restaurant1,2,Cafe Latte,2,150,300,3,2019-06-10
1760,Restaurant1,3,Chicken Mo:Mo,2,300,600,1,2019-06-10
1761,Restaurant1,4,French Fries,3,215,645,1,2019-06-10
1762,Restaurant1,5,Mineral Water,10,80,800,2,2019-06-10
1763,Restaurant1,7,Mustange Aloo,6,215,1290,1,2019-06-10
1764,Restaurant1,9,Soft Drinks-Coke-250ml,6,125,750,2,2019-06-10
1765,Restaurant1,10,Tuborg,4,525,2100,2,2019-06-10
1766,Restaurant1,3,Chicken Mo:Mo,4,300,1200,1,2019-06-11
1767,Restaurant1,4,French Fries,1,215,215,1,2019-06-11
1768,Restaurant1,5,Mineral Water,2,80,160,2,2019-06-11
1769,Restaurant1,7,Mustange Aloo,2,215,430,1,2019-06-11
1770,Restaurant1,9,Soft Drinks-Coke-250ml,1,125,125,2,2019-06-11
1771,Restaurant1,3,Chicken Mo:Mo,5,300,1500,1,2019-06-12
1772,Restaurant1,4,French Fries,2,215,430,1,2019-06-12
1773,Restaurant1,5,Mineral Water,7,80,560,2,2019-06-12
1774,Restaurant1,7,Mustange Aloo,7,215,1505,1,2019-06-12
1775,Restaurant1,9,Soft Drinks-Coke-250ml,2,125,250,2,2019-06-12
1776,Restaurant1,10,Tuborg,4,525,2100,2,2019-06-12
1777,Restaurant1,3,Chicken Mo:Mo,3,300,900,1,2019-06-13
1778,Restaurant1,4,French Fries,4,215,860,1,2019-06-13
1779,Restaurant1,5,Mineral Water,9,80,720,2,2019-06-13
1780,Restaurant1,6,Mineral Water (P),11,60,660,2,2019-06-13
1781,Restaurant1,7,Mustange Aloo,5,215,1075,1,2019-06-13
1782,Restaurant1,9,Soft Drinks-Coke-250ml,4,125,500,2,2019-06-13
1783,Restaurant1,10,Tuborg,2,525,1050,2,2019-06-13
1784,Restaurant1,3,Chicken Mo:Mo,2,300,600,1,2019-06-14
1785,Restaurant1,4,French Fries,2,215,430,1,2019-06-14
1786,Restaurant1,5,Mineral Water,1,25,25,2,2019-06-14
1787,Restaurant1,9,Soft Drinks-Coke-250ml,9,35,315,2,2019-06-14
1788,Restaurant1,10,Tuborg,11,340,3740,2,2019-06-14
1789,Restaurant1,2,Cafe Latte,3,150,450,3,2019-06-15
1790,Restaurant1,3,Chicken Mo:Mo,25,300,7500,1,2019-06-15
1791,Restaurant1,4,French Fries,9,215,1935,1,2019-06-15
1792,Restaurant1,5,Mineral Water,6,25,150,2,2019-06-15
1793,Restaurant1,7,Mustange Aloo,6,215,1290,1,2019-06-15
1794,Restaurant1,8,NCell Combo,1550,120,186000,3,2019-06-15
1795,Restaurant1,9,Soft Drinks-Coke-250ml,16,35,560,2,2019-06-15
1796,Restaurant1,10,Tuborg,5,340,1700,2,2019-06-15
1797,Restaurant1,3,Chicken Mo:Mo,3,300,900,1,2019-06-16
1798,Restaurant1,4,French Fries,3,215,645,1,2019-06-16
1799,Restaurant1,5,Mineral Water,3,25,75,2,2019-06-16
1800,Restaurant1,7,Mustange Aloo,1,215,215,1,2019-06-16
1801,Restaurant1,9,Soft Drinks-Coke-250ml,10,35,350,2,2019-06-16
1802,Restaurant1,10,Tuborg,3,340,1020,2,2019-06-16
1803,Restaurant1,4,French Fries,3,215,645,1,2019-06-17
1804,Restaurant1,5,Mineral Water,2,25,50,2,2019-06-17
1805,Restaurant1,5,Mineral Water,2,30,60,2,2019-06-17
1806,Restaurant1,3,Chicken Mo:Mo,5,300,1500,1,2019-06-18
1807,Restaurant1,4,French Fries,4,215,860,1,2019-06-18
1808,Restaurant1,5,Mineral Water,5,30,150,2,2019-06-18
1809,Restaurant1,7,Mustange Aloo,3,215,645,1,2019-06-18
1810,Restaurant1,9,Soft Drinks-Coke-250ml,2,35,70,2,2019-06-18
1811,Restaurant1,10,Tuborg,2,340,680,2,2019-06-18
1812,Restaurant1,2,Cafe Latte,4,150,600,3,2019-06-19
1813,Restaurant1,3,Chicken Mo:Mo,3,300,900,1,2019-06-19
1814,Restaurant1,4,French Fries,1,215,215,1,2019-06-19
1815,Restaurant1,5,Mineral Water,2,30,60,2,2019-06-19
1816,Restaurant1,7,Mustange Aloo,1,215,215,1,2019-06-19
1817,Restaurant1,10,Tuborg,2,340,680,2,2019-06-19
1818,Restaurant1,3,Chicken Mo:Mo,6,300,1800,1,2019-06-20
1819,Restaurant1,4,French Fries,8,215,1720,1,2019-06-20
1820,Restaurant1,5,Mineral Water,8,30,240,2,2019-06-20
1821,Restaurant1,6,Mineral Water (P),7,25,175,2,2019-06-20
1822,Restaurant1,7,Mustange Aloo,1,215,215,1,2019-06-20
1823,Restaurant1,9,Soft Drinks-Coke-250ml,10,35,350,2,2019-06-20
1824,Restaurant1,10,Tuborg,2,340,680,2,2019-06-20
1825,Restaurant2,1,BLACK COFFEE,3,40,120,1,2018-02-15
1826,Restaurant2,4,MILK TEA,4,30,120,1,2018-02-15
1827,Restaurant2,5,Mineral water,8,30,240,2,2018-02-15
1828,Restaurant2,8,Room Book,3,0,0,3,2018-02-15
1829,Restaurant2,10,VEG. KHANA SET,16,250,4000,1,2018-02-15
1830,Restaurant2,1,BLACK COFFEE,18,40,720,1,2018-02-16
1831,Restaurant2,2,BLACK TEA,11,20,220,1,2018-02-16
1832,Restaurant2,3,CHICKEN KHANA SET,6,375,2250,1,2018-02-16
1833,Restaurant2,4,MILK TEA,35,30,1050,1,2018-02-16
1834,Restaurant2,5,Mineral water,66,30,1980,2,2018-02-16
1835,Restaurant2,6,MUTTON KHANA SET,10,450,4500,1,2018-02-16
1836,Restaurant2,8,Room Book,23,0,0,3,2018-02-16
1837,Restaurant2,9,TUBORG BEER,2,450,900,2,2018-02-16
1838,Restaurant2,10,VEG. KHANA SET,110,250,27500,1,2018-02-16
1839,Restaurant2,2,BLACK TEA,12,20,240,1,2018-02-17
1840,Restaurant2,3,CHICKEN KHANA SET,22,375,8250,1,2018-02-17
1841,Restaurant2,4,MILK TEA,23,30,690,1,2018-02-17
1842,Restaurant2,5,Mineral water,53,30,1590,2,2018-02-17
1843,Restaurant2,6,MUTTON KHANA SET,11,450,4950,1,2018-02-17
1844,Restaurant2,8,Room Book,24,0,0,3,2018-02-17
1845,Restaurant2,9,TUBORG BEER,13,450,5850,2,2018-02-17
1846,Restaurant2,10,VEG. KHANA SET,31,250,7750,1,2018-02-17
1847,Restaurant2,2,BLACK TEA,1,20,20,1,2018-02-18
1848,Restaurant2,4,MILK TEA,21,30,630,1,2018-02-18
1849,Restaurant2,5,Mineral water,27,30,810,2,2018-02-18
1850,Restaurant2,8,Room Book,9,0,0,3,2018-02-18
1851,Restaurant2,10,VEG. KHANA SET,18,250,4500,1,2018-02-18
1852,Restaurant2,3,CHICKEN KHANA SET,9,375,3375,1,2018-02-19
1853,Restaurant2,5,Mineral water,12,30,360,2,2018-02-19
1854,Restaurant2,10,VEG. KHANA SET,1,250,250,1,2018-02-19
1855,Restaurant2,1,BLACK COFFEE,4,40,160,1,2018-02-20
1856,Restaurant2,3,CHICKEN KHANA SET,1,375,375,1,2018-02-20
1857,Restaurant2,4,MILK TEA,14,30,420,1,2018-02-20
1858,Restaurant2,5,Mineral water,3,30,90,2,2018-02-20
1859,Restaurant2,7,Plain roti,15,20,300,1,2018-02-20
1860,Restaurant2,8,Room Book,5,0,0,3,2018-02-20
1861,Restaurant2,10,VEG. KHANA SET,19,250,4750,1,2018-02-20
1862,Restaurant2,1,BLACK COFFEE,1,40,40,1,2018-02-21
1863,Restaurant2,2,BLACK TEA,24,20,480,1,2018-02-21
1864,Restaurant2,3,CHICKEN KHANA SET,16,375,6000,1,2018-02-21
1865,Restaurant2,4,MILK TEA,20,30,600,1,2018-02-21
1866,Restaurant2,5,Mineral water,12,30,360,2,2018-02-21
1867,Restaurant2,6,MUTTON KHANA SET,2,450,900,1,2018-02-21
1868,Restaurant2,8,Room Book,11,0,0,3,2018-02-21
1869,Restaurant2,10,VEG. KHANA SET,13,250,3250,1,2018-02-21
1870,Restaurant2,1,BLACK COFFEE,7,40,280,1,2018-02-22
1871,Restaurant2,3,CHICKEN KHANA SET,10,375,3750,1,2018-02-22
1872,Restaurant2,4,MILK TEA,9,30,270,1,2018-02-22
1873,Restaurant2,5,Mineral water,9,30,270,2,2018-02-22
1874,Restaurant2,6,MUTTON KHANA SET,1,450,450,1,2018-02-22
1875,Restaurant2,8,Room Book,7,0,0,3,2018-02-22
1876,Restaurant2,10,VEG. KHANA SET,1,250,250,1,2018-02-22
1877,Restaurant2,4,MILK TEA,4,30,120,1,2018-02-23
1878,Restaurant2,5,Mineral water,3,30,90,2,2018-02-23
1879,Restaurant2,8,Room Book,4,0,0,3,2018-02-23
1880,Restaurant2,1,BLACK COFFEE,5,40,200,1,2018-02-24
1881,Restaurant2,2,BLACK TEA,14,20,280,1,2018-02-24
1882,Restaurant2,3,CHICKEN KHANA SET,2,375,750,1,2018-02-24
1883,Restaurant2,4,MILK TEA,19,30,570,1,2018-02-24
1884,Restaurant2,5,Mineral water,14,30,420,2,2018-02-24
1885,Restaurant2,6,MUTTON KHANA SET,3,450,1350,1,2018-02-24
1886,Restaurant2,7,Plain roti,4,20,80,1,2018-02-24
1887,Restaurant2,8,Room Book,12,0,0,3,2018-02-24
1888,Restaurant2,9,TUBORG BEER,2,450,900,2,2018-02-24
1889,Restaurant2,10,VEG. KHANA SET,1,250,250,1,2018-02-24
1890,Restaurant2,2,BLACK TEA,2,20,40,1,2018-02-25
1891,Restaurant2,3,CHICKEN KHANA SET,18,375,6750,1,2018-02-25
1892,Restaurant2,4,MILK TEA,17,30,510,1,2018-02-25
1893,Restaurant2,5,Mineral water,17,30,510,2,2018-02-25
1894,Restaurant2,8,Room Book,10,0,0,3,2018-02-25
1895,Restaurant2,10,VEG. KHANA SET,8,250,2000,1,2018-02-25
1896,Restaurant2,2,BLACK TEA,3,20,60,1,2018-02-26
1897,Restaurant2,4,MILK TEA,11,30,330,1,2018-02-26
1898,Restaurant2,5,Mineral water,11,30,330,2,2018-02-26
1899,Restaurant2,6,MUTTON KHANA SET,5,450,2250,1,2018-02-26
1900,Restaurant2,8,Room Book,9,0,0,3,2018-02-26
1901,Restaurant2,4,MILK TEA,7,30,210,1,2018-02-27
1902,Restaurant2,5,Mineral water,5,30,150,2,2018-02-27
1903,Restaurant2,6,MUTTON KHANA SET,4,450,1800,1,2018-02-27
1904,Restaurant2,8,Room Book,3,0,0,3,2018-02-27
1905,Restaurant2,2,BLACK TEA,15,20,300,1,2018-03-01
1906,Restaurant2,3,CHICKEN KHANA SET,13,375,4875,1,2018-03-01
1907,Restaurant2,5,Mineral water,13,30,390,2,2018-03-01
1908,Restaurant2,6,MUTTON KHANA SET,1,450,450,1,2018-03-01
1909,Restaurant2,7,Plain roti,4,20,80,1,2018-03-01
1910,Restaurant2,8,Room Book,9,0,0,3,2018-03-01
1911,Restaurant2,9,TUBORG BEER,9,450,4050,2,2018-03-01
1912,Restaurant2,10,VEG. KHANA SET,16,250,4000,1,2018-03-01
1913,Restaurant2,2,BLACK TEA,2,20,40,1,2018-03-02
1914,Restaurant2,3,CHICKEN KHANA SET,15,375,5625,1,2018-03-02
1915,Restaurant2,4,MILK TEA,32,30,960,1,2018-03-02
1916,Restaurant2,5,Mineral water,26,30,780,2,2018-03-02
1917,Restaurant2,6,MUTTON KHANA SET,12,450,5400,1,2018-03-02
1918,Restaurant2,8,Room Book,24,0,0,3,2018-03-02
1919,Restaurant2,9,TUBORG BEER,14,450,6300,2,2018-03-02
1920,Restaurant2,10,VEG. KHANA SET,36,250,9000,1,2018-03-02
1921,Restaurant2,2,BLACK TEA,19,20,380,1,2018-03-03
1922,Restaurant2,3,CHICKEN KHANA SET,7,375,2625,1,2018-03-03
1923,Restaurant2,4,MILK TEA,8,30,240,1,2018-03-03
1924,Restaurant2,5,Mineral water,24,30,720,2,2018-03-03
1925,Restaurant2,6,MUTTON KHANA SET,2,450,900,1,2018-03-03
1926,Restaurant2,8,Room Book,7,0,0,3,2018-03-03
1927,Restaurant2,9,TUBORG BEER,10,450,4500,2,2018-03-03
1928,Restaurant2,10,VEG. KHANA SET,26,250,6500,1,2018-03-03
1929,Restaurant2,2,BLACK TEA,15,20,300,1,2018-03-04
1930,Restaurant2,3,CHICKEN KHANA SET,1,375,375,1,2018-03-04
1931,Restaurant2,4,MILK TEA,9,30,270,1,2018-03-04
1932,Restaurant2,5,Mineral water,31,30,930,2,2018-03-04
1933,Restaurant2,6,MUTTON KHANA SET,1,450,450,1,2018-03-04
1934,Restaurant2,7,Plain roti,12,40,480,1,2018-03-04
1935,Restaurant2,8,Room Book,11,0,0,3,2018-03-04
1936,Restaurant2,9,TUBORG BEER,3,300,900,2,2018-03-04
1937,Restaurant2,9,TUBORG BEER,18,450,8100,2,2018-03-04
1938,Restaurant2,10,VEG. KHANA SET,10,250,2500,1,2018-03-04
1939,Restaurant2,2,BLACK TEA,4,20,80,1,2018-03-05
1940,Restaurant2,3,CHICKEN KHANA SET,9,375,3375,1,2018-03-05
1941,Restaurant2,4,MILK TEA,3,30,90,1,2018-03-05
1942,Restaurant2,5,Mineral water,13,30,390,2,2018-03-05
1943,Restaurant2,6,MUTTON KHANA SET,10,450,4500,1,2018-03-05
1944,Restaurant2,7,Plain roti,16,40,640,1,2018-03-05
1945,Restaurant2,8,Room Book,13,0,0,3,2018-03-05
1946,Restaurant2,10,VEG. KHANA SET,18,250,4500,1,2018-03-05
1947,Restaurant2,2,BLACK TEA,36,20,720,1,2018-03-06
1948,Restaurant2,4,MILK TEA,4,30,120,1,2018-03-06
1949,Restaurant2,5,Mineral water,26,30,780,2,2018-03-06
1950,Restaurant2,7,Plain roti,11,40,440,1,2018-03-06
1951,Restaurant2,8,Room Book,7,0,0,3,2018-03-06
1952,Restaurant2,9,TUBORG BEER,4,450,1800,2,2018-03-06
1953,Restaurant2,10,VEG. KHANA SET,17,250,4250,1,2018-03-06
1954,Restaurant2,2,BLACK TEA,8,20,160,1,2018-03-07
1955,Restaurant2,3,CHICKEN KHANA SET,4,375,1500,1,2018-03-07
1956,Restaurant2,5,Mineral water,14,30,420,2,2018-03-07
1957,Restaurant2,7,Plain roti,20,40,800,1,2018-03-07
1958,Restaurant2,8,Room Book,16,0,0,3,2018-03-07
1959,Restaurant2,9,TUBORG BEER,13,450,5850,2,2018-03-07
1960,Restaurant2,10,VEG. KHANA SET,2,250,500,1,2018-03-07
1961,Restaurant2,1,BLACK COFFEE,8,40,320,1,2018-03-09
1962,Restaurant2,2,BLACK TEA,11,20,220,1,2018-03-09
1963,Restaurant2,4,MILK TEA,6,30,180,1,2018-03-09
1964,Restaurant2,5,Mineral water,31,30,930,2,2018-03-09
1965,Restaurant2,6,MUTTON KHANA SET,19,450,8550,1,2018-03-09
1966,Restaurant2,8,Room Book,10,0,0,3,2018-03-09
1967,Restaurant2,9,TUBORG BEER,4,450,1800,2,2018-03-09
1968,Restaurant2,10,VEG. KHANA SET,13,250,3250,1,2018-03-09
1969,Restaurant2,2,BLACK TEA,2,20,40,1,2018-03-10
1970,Restaurant2,3,CHICKEN KHANA SET,24,375,9000,1,2018-03-10
1971,Restaurant2,4,MILK TEA,4,30,120,1,2018-03-10
1972,Restaurant2,5,Mineral water,46,30,1380,2,2018-03-10
1973,Restaurant2,8,Room Book,27,0,0,3,2018-03-10
1974,Restaurant2,9,TUBORG BEER,5,450,2250,2,2018-03-10
1975,Restaurant2,10,VEG. KHANA SET,18,250,4500,1,2018-03-10
1976,Restaurant2,2,BLACK TEA,6,20,120,1,2018-03-11
1977,Restaurant2,5,Mineral water,6,30,180,2,2018-03-11
1978,Restaurant2,10,VEG. KHANA SET,8,250,2000,1,2018-03-11
1979,Restaurant2,1,BLACK COFFEE,1,40,40,1,2018-03-12
1980,Restaurant2,2,BLACK TEA,6,20,120,1,2018-03-12
1981,Restaurant2,5,Mineral water,4,30,120,2,2018-03-12
1982,Restaurant2,6,MUTTON KHANA SET,2,450,900,1,2018-03-12
1983,Restaurant2,8,Room Book,4,0,0,3,2018-03-12
1984,Restaurant2,10,VEG. KHANA SET,12,250,3000,1,2018-03-12
1985,Restaurant2,3,CHICKEN KHANA SET,1,375,375,1,2018-03-13
1986,Restaurant2,5,Mineral water,8,30,240,2,2018-03-13
1987,Restaurant2,6,MUTTON KHANA SET,4,450,1800,1,2018-03-13
1988,Restaurant2,8,Room Book,3,0,0,3,2018-03-13
1989,Restaurant2,10,VEG. KHANA SET,10,250,2500,1,2018-03-13
1990,Restaurant2,1,BLACK COFFEE,4,40,160,1,2018-03-14
1991,Restaurant2,2,BLACK TEA,1,20,20,1,2018-03-14
1992,Restaurant2,5,Mineral water,2,30,60,2,2018-03-14
1993,Restaurant2,10,VEG. KHANA SET,4,250,1000,1,2018-03-14
1994,Restaurant2,5,Mineral water,1,30,30,2,2018-03-15
1995,Restaurant2,8,Room Book,4,0,0,3,2018-03-15
1996,Restaurant2,5,Mineral water,1,30,30,2,2018-03-16
1997,Restaurant2,8,Room Book,1,0,0,3,2018-03-16
1998,Restaurant2,1,BLACK COFFEE,1,40,40,1,2018-03-17
1999,Restaurant2,2,BLACK TEA,22,20,440,1,2018-03-17
2000,Restaurant2,3,CHICKEN KHANA SET,2,375,750,1,2018-03-17
